date,act_symbol,expiration,K1,K2,cost_buy,profit_buy,proceeds_sell,profit_sell
2019-10-26,SPY,2019-11-08,290.0,322.5,32.86,-0.35999999999999943,32.589999999999996,0.0899999999999963
2019-10-26,SPY,2019-11-08,290.0,330.0,40.36,-0.35999999999999943,40.089999999999996,0.0899999999999963
2019-10-26,SPY,2019-11-08,290.0,335.0,45.36,-0.35999999999999943,45.089999999999996,0.0899999999999963
2019-10-26,SPY,2019-11-08,296.0,302.0,6.07,-0.07000000000000028,5.93,-0.07000000000000028
2019-10-26,SPY,2019-11-08,296.0,307.5,11.689999999999998,-0.18999999999999773,11.459999999999999,-0.040000000000000924
2019-10-26,SPY,2019-11-08,296.0,314.0,18.32,-0.3200000000000003,18.080000000000002,0.08000000000000185
2019-10-26,SPY,2019-11-08,296.0,322.5,26.84,-0.33999999999999986,26.6,0.10000000000000142
2019-10-26,SPY,2019-11-08,296.0,330.0,34.34,-0.3400000000000034,34.099999999999994,0.09999999999999432
2019-10-26,SPY,2019-11-08,296.0,335.0,39.34,-0.3400000000000034,39.099999999999994,0.09999999999999432
2019-10-26,SPY,2019-11-08,302.0,307.5,5.67,-0.16999999999999993,5.4799999999999995,-0.020000000000000462
2019-10-26,SPY,2019-11-08,302.0,314.0,12.3,-0.3000000000000007,12.100000000000001,0.10000000000000142
2019-10-26,SPY,2019-11-08,302.0,322.5,20.82,-0.3200000000000003,20.62,0.120000000000001
2019-10-26,SPY,2019-11-08,302.0,330.0,28.32,-0.3200000000000003,28.12,0.120000000000001
2019-10-26,SPY,2019-11-08,302.0,335.0,33.32,-0.3200000000000003,33.12,0.11999999999999744
2019-10-26,SPY,2019-11-08,307.5,314.0,6.77,-0.2699999999999996,6.4799999999999995,-0.020000000000000462
2019-10-26,SPY,2019-11-08,307.5,322.5,15.29,-0.28999999999999915,15.0,0.0
2019-10-26,SPY,2019-11-08,307.5,330.0,22.79,-0.28999999999999915,22.5,0.0
2019-10-26,SPY,2019-11-08,307.5,335.0,27.79,-0.28999999999999915,27.499999999999996,-3.552713678800501e-15
2019-10-26,SPY,2019-11-08,314.0,322.5,8.670000000000002,-0.1700000000000017,8.370000000000001,-0.129999999999999
2019-10-26,SPY,2019-11-08,314.0,330.0,16.17,-0.1700000000000017,15.870000000000001,-0.129999999999999
2019-10-26,SPY,2019-11-08,314.0,335.0,21.17,-0.1700000000000017,20.869999999999997,-0.13000000000000256
2019-10-26,SPY,2019-11-08,322.5,330.0,7.650000000000002,-0.15000000000000213,7.349999999999998,-0.15000000000000213
2019-10-26,SPY,2019-11-08,322.5,335.0,12.649999999999999,-0.14999999999999858,12.350000000000001,-0.14999999999999858
2019-10-26,SPY,2019-11-08,330.0,335.0,5.149999999999999,-0.14999999999999858,4.850000000000001,-0.14999999999999858
2019-10-26,SPY,2019-11-22,255.0,271.0,16.13,-0.129999999999999,15.83,-0.16999999999999993
2019-10-26,SPY,2019-11-22,255.0,280.0,25.1,-0.10000000000000142,24.81,-0.19000000000000128
2019-10-26,SPY,2019-11-22,255.0,290.0,35.089999999999996,-0.0899999999999963,34.81,-0.18999999999999773
2019-10-26,SPY,2019-11-22,255.0,296.0,41.07999999999999,-0.07999999999999119,40.81,-0.18999999999999773
2019-10-26,SPY,2019-11-22,255.0,302.0,47.06999999999999,-0.06999999999999318,46.83,-0.1700000000000017
2019-10-26,SPY,2019-11-22,255.0,307.5,52.62,-0.11999999999999744,52.37,-0.13000000000000256
2019-10-26,SPY,2019-11-22,255.0,314.0,59.32999999999999,-0.3299999999999912,59.019999999999996,0.01999999999999602
2019-10-26,SPY,2019-11-22,255.0,322.5,67.99,-0.4899999999999949,67.68,0.18000000000000682
2019-10-26,SPY,2019-11-22,255.0,330.0,75.52,-0.519999999999996,75.21000000000001,0.21000000000000796
2019-10-26,SPY,2019-11-22,255.0,335.0,80.52,-0.519999999999996,80.21000000000001,0.21000000000000796
2019-10-26,SPY,2019-11-22,271.0,280.0,9.11,-0.10999999999999943,8.84,-0.16000000000000014
2019-10-26,SPY,2019-11-22,271.0,290.0,19.099999999999998,-0.09999999999999787,18.84,-0.16000000000000014
2019-10-26,SPY,2019-11-22,271.0,296.0,25.09,-0.08999999999999986,24.84,-0.16000000000000014
2019-10-26,SPY,2019-11-22,271.0,302.0,31.08,-0.0799999999999983,30.86,-0.14000000000000057
2019-10-26,SPY,2019-11-22,271.0,307.5,36.63,-0.13000000000000256,36.4,-0.10000000000000142
2019-10-26,SPY,2019-11-22,271.0,314.0,43.34,-0.3400000000000034,43.05,0.04999999999999716
2019-10-26,SPY,2019-11-22,271.0,322.5,52.0,-0.5,51.709999999999994,0.20999999999999375
2019-10-26,SPY,2019-11-22,271.0,330.0,59.53,-0.5300000000000011,59.239999999999995,0.23999999999999488
2019-10-26,SPY,2019-11-22,271.0,335.0,64.53,-0.5300000000000011,64.24,0.23999999999999488
2019-10-26,SPY,2019-11-22,280.0,290.0,10.120000000000001,-0.120000000000001,9.870000000000001,-0.129999999999999
2019-10-26,SPY,2019-11-22,280.0,296.0,16.110000000000003,-0.11000000000000298,15.87,-0.13000000000000078
2019-10-26,SPY,2019-11-22,280.0,302.0,22.1,-0.10000000000000142,21.889999999999997,-0.11000000000000298
2019-10-26,SPY,2019-11-22,280.0,307.5,27.65,-0.14999999999999858,27.43,-0.07000000000000028
2019-10-26,SPY,2019-11-22,280.0,314.0,34.36000000000001,-0.36000000000000654,34.08,0.0799999999999983
2019-10-26,SPY,2019-11-22,280.0,322.5,43.02,-0.5200000000000031,42.739999999999995,0.23999999999999488
2019-10-26,SPY,2019-11-22,280.0,330.0,50.550000000000004,-0.5500000000000043,50.269999999999996,0.269999999999996
2019-10-26,SPY,2019-11-22,280.0,335.0,55.550000000000004,-0.5500000000000043,55.269999999999996,0.269999999999996
2019-10-26,SPY,2019-11-22,290.0,296.0,6.109999999999999,-0.10999999999999943,5.88,-0.1200000000000001
2019-10-26,SPY,2019-11-22,290.0,302.0,12.099999999999998,-0.09999999999999787,11.9,-0.09999999999999964
2019-10-26,SPY,2019-11-22,290.0,307.5,17.65,-0.14999999999999858,17.439999999999998,-0.060000000000002274
2019-10-26,SPY,2019-11-22,290.0,314.0,24.36,-0.35999999999999943,24.089999999999996,0.0899999999999963
2019-10-26,SPY,2019-11-22,290.0,322.5,33.02,-0.5200000000000031,32.75,0.25
2019-10-26,SPY,2019-11-22,290.0,330.0,40.55,-0.5499999999999972,40.28,0.28000000000000114
2019-10-26,SPY,2019-11-22,290.0,335.0,45.55,-0.5499999999999972,45.28,0.28000000000000114
2019-10-26,SPY,2019-11-22,296.0,302.0,6.1,-0.09999999999999964,5.91,-0.08999999999999986
2019-10-26,SPY,2019-11-22,296.0,307.5,11.65,-0.15000000000000036,11.450000000000001,-0.049999999999998934
2019-10-26,SPY,2019-11-22,296.0,314.0,18.36,-0.35999999999999943,18.099999999999998,0.09999999999999787
2019-10-26,SPY,2019-11-22,296.0,322.5,27.019999999999996,-0.519999999999996,26.759999999999998,0.259999999999998
2019-10-26,SPY,2019-11-22,296.0,330.0,34.55,-0.5499999999999972,34.29,0.28999999999999915
2019-10-26,SPY,2019-11-22,296.0,335.0,39.55,-0.5499999999999972,39.29,0.28999999999999915
2019-10-26,SPY,2019-11-22,302.0,307.5,5.629999999999999,-0.129999999999999,5.460000000000001,-0.03999999999999915
2019-10-26,SPY,2019-11-22,302.0,314.0,12.34,-0.33999999999999986,12.11,0.10999999999999943
2019-10-26,SPY,2019-11-22,302.0,322.5,21.0,-0.5,20.77,0.2699999999999996
2019-10-26,SPY,2019-11-22,302.0,330.0,28.53,-0.5300000000000011,28.3,0.3000000000000007
2019-10-26,SPY,2019-11-22,302.0,335.0,33.53,-0.5300000000000011,33.3,0.29999999999999716
2019-10-26,SPY,2019-11-22,307.5,314.0,6.799999999999999,-0.29999999999999893,6.56,0.05999999999999961
2019-10-26,SPY,2019-11-22,307.5,322.5,15.459999999999999,-0.4599999999999991,15.219999999999999,0.21999999999999886
2019-10-26,SPY,2019-11-22,307.5,330.0,22.990000000000002,-0.490000000000002,22.75,0.25
2019-10-26,SPY,2019-11-22,307.5,335.0,27.990000000000002,-0.490000000000002,27.75,0.25
2019-10-26,SPY,2019-11-22,314.0,322.5,8.81,-0.3100000000000005,8.51,0.009999999999999787
2019-10-26,SPY,2019-11-22,314.0,330.0,16.340000000000003,-0.3400000000000034,16.04,0.03999999999999915
2019-10-26,SPY,2019-11-22,314.0,335.0,21.340000000000003,-0.3400000000000034,21.04,0.03999999999999915
2019-10-26,SPY,2019-11-22,322.5,330.0,7.68,-0.17999999999999972,7.379999999999999,-0.120000000000001
2019-10-26,SPY,2019-11-22,322.5,335.0,12.68,-0.17999999999999972,12.380000000000003,-0.11999999999999744
2019-10-26,SPY,2019-11-22,330.0,335.0,5.149999999999999,-0.14999999999999858,4.850000000000001,-0.14999999999999858
2019-10-26,SPY,2019-12-20,256.0,271.0,15.229999999999999,-0.22999999999999865,14.839999999999998,-0.16000000000000192
2019-10-26,SPY,2019-12-20,256.0,280.0,24.259999999999994,-0.25999999999999446,23.9,-0.10000000000000142
2019-10-26,SPY,2019-12-20,256.0,290.0,34.37,-0.36999999999999744,34.06999999999999,0.06999999999999318
2019-10-26,SPY,2019-12-20,256.0,296.0,40.51,-0.509999999999998,40.21999999999999,0.21999999999999176
2019-10-26,SPY,2019-12-20,256.0,302.0,46.73,-0.7299999999999969,46.459999999999994,0.45999999999999375
2019-10-26,SPY,2019-12-20,256.0,308.0,53.050000000000004,-1.0500000000000043,52.69,0.6899999999999977
2019-10-26,SPY,2019-12-20,256.0,314.0,59.29,-1.2899999999999991,58.919999999999995,0.9199999999999946
2019-10-26,SPY,2019-12-20,256.0,323.0,68.39999999999999,-1.3999999999999915,68.05000000000001,1.0500000000000114
2019-10-26,SPY,2019-12-20,256.0,330.0,75.41999999999999,-1.4199999999999875,75.05,1.0499999999999972
2019-10-26,SPY,2019-12-20,256.0,345.0,90.42999999999999,-1.4299999999999926,90.02000000000001,1.0200000000000102
2019-10-26,SPY,2019-12-20,271.0,280.0,9.22,-0.22000000000000064,8.869999999999997,-0.13000000000000256
